Person_ID,Age,Annual_Income,Rent_Amount,Utilities_Amount,Education_Expenditure,Healthcare_Expenditure,Luxury_Spending,Savings_to_Income_Ratio,Travel_Expenditure,Missed_Payment_Rent,Missed_Payment_Utilities,Employment_Stability,Debt_to_Income_Ratio,Tax_Compliance,Dependents,Aspirational_Spending_Ratio,Emergency_Fund_Ratio,Pre_Cursor_Credit_Score
38c047ba-f446-48c4-a75e-b0c16ab6ed7a,37,77569.35,1469.1,369.8,18.63,21.28,3037.82,0.849,10777.39,9,11,4,0.053,1,2,0.178,2.982,590.88
ac0a7c5b-7e0d-4e85-8d8c-baaed5227dbf,34,36569.76,728.57,145.35,2019.21,9761.45,17096.94,0.946,6439.98,10,9,7,0.619,1,4,0.5,1.709,569.24
a6da0ea4-3c39-4ec6-937c-921509f8fa96,29,48904.43,1761.73,483.44,51.04,2095.98,14423.34,0.968,8463.37,12,12,0,0.257,1,2,0.468,1.63,536.16
6f6a06e1-dc35-400f-adc8-c7e7fcf6c133,30,31551.74,1298.09,291.59,12.84,6355.65,11887.4,0.469,9258.32,6,5,8,1.241,1,1,0.5,0.582,547.85
46392192-3686-4ebb-a393-794314aea273,35,50147.25,1579.86,405.78,221.22,5547.02,6027.33,0.514,13777.19,12,10,13,0.773,1,3,0.395,0.877,510.88
68ced3dc-b0b0-4da1-b59b-fdf93a7ad0ba,30,20429.06,513.96,134.32,63.27,3004.0,7778.78,0.318,5204.07,7,6,0,0.254,1,3,0.5,0.602,565.31
67315f10-ffa0-434b-9913-17e3ce394cb3,28,40247.33,1471.05,405.08,113.06,2435.05,16671.96,0.533,4627.67,6,8,4,0.328,1,3,0.5,0.86,582.36
a179d693-0773-428f-b108-9c6860e5c5f5,36,21274.92,1196.93,344.27,209.21,10287.8,4582.93,0.193,926.1,7,8,7,0.222,1,1,0.259,0.143,557.88
04f3a83d-b06f-421d-adf7-696f17231a31,32,63878.46,1540.77,419.89,159.3,8978.96,18267.85,0.688,11342.27,8,9,0,0.845,1,2,0.464,1.352,527.25
1d0e2edb-67a1-47c8-8a93-8908359ffc11,50,64331.79,1565.95,286.19,334.46,7894.38,31261.15,0.083,8497.9,3,2,20,0.646,1,3,0.5,0.177,635.8
89b4e008-40dd-4021-bf7e-e80de0365292,18,15394.75,1226.31,366.28,468.63,1431.67,6517.6,0.2,1041.58,2,4,0,0.245,1,0,0.491,0.15,609.86
86828e0f-79e1-4d0a-bda9-1c43a51839be,46,76677.71,959.67,316.28,236.28,1448.53,17055.04,0.257,2247.24,6,8,11,1.125,1,1,0.252,1.176,525.79
b1e00017-9c73-4878-b21c-584ddee28225,47,99948.3,1511.88,353.86,377.69,2264.34,33211.51,1.0,13076.04,11,12,18,1.174,0,4,0.463,4.054,519.11
cf4fa2c8-f1c5-4b4f-94b5-f08fe90328e9,18,50920.13,1175.94,305.82,245.57,2892.47,19966.58,0.143,9942.68,8,8,0,0.817,1,1,0.5,0.352,486.73
a2d5977b-0584-4d9f-b734-5187a58fcdae,32,37177.71,850.89,168.18,329.15,3030.94,452.24,0.896,6975.17,12,12,7,0.696,1,2,0.2,2.183,522.33
42a83d0f-40fb-4f7f-a1c2-4d142f99f78a,31,106486.61,831.94,110.57,28424.57,401.27,31326.55,0.168,20000.0,11,12,12,0.611,1,2,0.482,1.528,486.28
069750c1-7419-4534-9bfd-0c9ecde2dab3,21,23620.63,609.13,115.35,130.91,2941.08,11627.59,0.532,3306.09,8,6,2,0.105,1,1,0.5,1.08,593.32
5e9a1ab6-8652-4ed8-b2ed-c932a8a2261d,27,50402.13,995.88,221.96,15789.25,6199.11,23869.96,0.354,4863.4,11,9,7,0.49,0,3,0.5,0.857,489.06
0fdf605c-1e73-44a3-96be-cf4ab1ad0495,24,53592.45,1641.08,392.53,355.31,6584.83,22306.26,0.218,8661.08,7,5,2,0.204,1,3,0.5,0.377,572.78
6c9fb5a7-ae2a-434a-b83c-1ecc52c32854,53,76902.95,1271.13,269.84,485.36,9544.63,4084.09,1.0,20000.0,12,10,10,0.733,1,3,0.313,2.743,555.73
bd7ef9af-ca58-4920-a444-7a0d285dfffd,44,57194.78,988.09,210.35,232.99,9792.26,28426.99,0.265,773.68,2,0,14,0.306,1,3,0.5,0.627,684.23
c7860079-7b0e-4d72-bebe-b1db624e381d,48,40027.32,1521.94,379.93,404.27,5377.04,12199.09,0.263,6348.32,5,6,1,0.368,1,2,0.463,0.373,570.47
d7fd3dc1-f745-4e48-9368-c2084fb86efa,42,30976.31,867.01,178.24,323.52,6412.92,3452.44,0.61,3059.82,1,3,2,0.411,1,1,0.21,0.997,658.47
ffaee1fb-5df1-48bd-9b58-63b416e5e798,24,43163.56,1238.14,336.71,18742.67,5388.01,14551.92,0.526,1364.19,5,4,4,0.488,1,2,0.369,0.935,611.3
4846b7c7-a4d6-4da6-9754-abf285d822b6,30,29861.45,1128.15,316.12,345.66,6716.85,12788.52,0.983,3893.97,4,5,0,0.895,0,1,0.5,1.221,584.09
d1ccded9-edad-4747-9ceb-2e1a850c4e22,40,50956.51,1511.65,496.93,6.92,5224.94,2861.92,0.716,9801.45,3,4,0,1.177,1,2,0.249,1.244,586.35
6ace030d-7727-4b85-8b21-254e8f6100c9,23,38716.08,569.11,198.56,371.45,3847.49,17740.45,0.448,6134.55,2,4,3,0.559,1,0,0.5,1.328,623.46
7b680dce-43ea-46f4-92e1-24aec7adbb41,42,20119.24,859.92,227.14,389.81,11939.05,9256.91,0.439,176.1,7,7,20,0.38,1,3,0.469,0.354,612.25
291aedb2-37b3-4e54-903a-9bfbaa246f70,33,75102.92,544.7,105.16,491.66,6417.21,505.61,0.615,13048.02,9,10,13,0.39,1,0,0.18,3.249,582.65
96cb4759-117b-4560-8d05-46465134eb36,31,40046.55,1096.16,288.73,46.06,6129.17,18027.34,0.621,2787.27,5,6,2,0.212,1,3,0.5,1.093,617.44
f7699a99-1ba8-4a82-9ebb-26e08086c4de,42,24637.26,1684.57,437.47,270.85,10139.71,11663.5,0.257,2523.91,8,7,17,1.058,1,4,0.5,0.178,533.38
6f351338-7852-419c-827d-070ad2ca1539,39,46634.82,997.82,223.79,121.14,1382.67,878.88,0.688,4367.88,2,0,0,0.567,1,3,0.113,2.0,670.24
5291d410-4b04-4e58-a704-02fb48882573,31,51367.43,995.73,288.12,188.56,4987.51,7555.28,0.244,13229.89,4,5,2,0.688,1,3,0.405,0.615,567.03
a3ca28cd-5b39-4ee5-aa52-94ec1ed7b8a9,47,15070.67,1548.69,317.27,389.54,13874.86,2811.49,0.612,215.09,3,1,0,0.532,1,3,0.201,0.254,640.73
fc60ed37-0272-4ce7-b6ac-4242f0ac6479,24,56632.95,1627.42,394.64,11571.62,2670.72,9879.35,0.229,5912.42,5,7,1,1.155,1,0,0.279,0.481,506.13
3043028a-7148-405b-9819-9e81de7a1927,41,29056.85,1164.57,318.94,224.83,3720.61,11027.12,0.347,3441.64,1,2,9,0.646,0,2,0.498,0.468,617.48
93eb62eb-1831-45a8-a351-6f7f49ac4caf,41,84220.58,1473.89,354.09,26423.38,7584.47,15079.88,0.633,15635.57,5,4,12,0.462,1,4,0.365,1.806,648.71
3eaa94e1-cf03-44d6-a48f-abfe0b7b3e7f,32,60479.21,769.22,181.97,45.87,2177.18,28926.57,0.111,14314.79,2,1,10,0.994,1,0,0.5,0.494,604.47
b4a80079-ddae-4c89-8b87-63b243b672a8,38,42002.0,1751.19,430.91,183.5,6500.28,20895.84,0.061,9169.02,7,9,18,0.074,1,2,0.5,0.1,579.16
4102555a-c07e-48c1-8410-a475dff3151d,22,35096.64,2059.48,473.09,328.39,1053.64,5559.64,0.121,7924.35,9,7,3,0.994,1,2,0.384,0.135,479.8
e1103833-fba9-4af1-9c98-0b51b4fe4df9,44,47900.65,1408.49,410.82,333.75,7849.51,12185.94,0.21,2764.64,9,9,19,0.594,1,2,0.312,0.339,543.73
909aa40d-3f19-4166-b554-53dc39703dc9,33,62255.81,366.27,50.0,19734.42,6116.47,17360.21,0.238,17028.28,10,12,7,0.559,1,2,0.5,1.333,488.83
41ae9a7f-3524-42d2-bd32-e0b4ec870f64,30,49490.12,976.71,260.09,289.83,3862.16,14337.36,0.785,6148.88,5,5,9,0.835,1,1,0.414,2.077,620.82
8b900225-8920-489f-833a-15e70018dedc,45,45656.82,1445.13,381.96,435.35,5299.57,8542.6,0.475,152.16,11,10,4,0.451,1,2,0.19,0.797,512.63
f7eb25b9-21e6-4cf5-a712-38eb374c1a65,28,51167.41,1031.41,210.42,211.47,2114.72,4246.73,0.496,10255.43,7,6,10,0.619,1,3,0.283,1.491,587.29
df935641-d4f9-4a90-a350-d33d3ed67650,21,37922.82,1708.88,430.88,262.21,2138.27,1034.54,0.467,6871.65,6,7,0,0.597,1,1,0.208,0.637,554.22
5869108a-91fa-4d97-9857-c7b3821803aa,19,43135.88,1435.26,313.33,1691.48,2913.41,2293.72,0.372,1629.99,5,4,1,0.655,1,1,0.091,0.672,577.42
af1f28cd-bda6-43fc-8ace-3a9779e339b0,41,10000.0,917.41,298.9,60.84,3124.31,4506.46,0.053,2879.6,8,6,13,0.611,1,4,0.5,0.1,543.87
4e0aa24e-b65f-4e6c-b935-13efc87f5e1b,22,69474.52,1212.91,246.29,330.81,5299.19,9739.46,0.526,11704.33,10,9,3,0.957,1,1,0.309,1.602,499.77
01a64a9b-32f7-4366-a5e4-4c7f3ca97320,53,55975.96,842.47,177.92,154.42,11562.73,2150.12,1.0,7880.25,8,9,10,0.655,1,5,0.179,2.351,599.05
8ff93261-6899-4ae9-9b83-78a5c6660007,18,34530.88,1126.97,220.53,19698.75,1491.54,10765.51,0.117,4124.25,9,11,0,0.506,1,2,0.431,0.229,473.21
d21d4ea8-6563-4afc-a60e-86a979b13472,52,87974.7,978.16,176.66,288.63,1558.96,3312.56,0.731,5538.48,9,10,12,0.493,1,3,0.101,4.171,587.46
177cac8a-0ca0-4795-a1d8-c8d899e2adcb,37,51740.33,1669.9,497.04,126.14,2.05,1812.28,0.052,14789.65,3,5,9,0.498,1,2,0.321,0.103,588.7
05fbf8da-a311-4c47-ad26-e98906728e2e,34,29277.13,2046.4,500.0,54.67,6242.6,9098.9,0.097,6167.16,7,8,7,0.414,1,3,0.5,0.1,536.53
5c95a543-c906-4b16-98e1-473ab5bf4a0d,30,67134.75,627.52,163.89,5378.4,1951.05,19851.59,0.321,11431.78,2,1,9,0.502,1,3,0.466,1.882,660.51
8285f655-c024-4635-aac5-5298fd2a4151,39,57960.96,430.71,74.85,24980.25,150.99,1202.03,0.854,10975.49,10,10,20,0.923,1,2,0.21,7.961,602.87
3482f894-411a-4237-8780-467a819582f9,35,57891.6,1101.93,320.86,13145.27,3867.07,13328.9,0.67,14595.99,4,2,5,0.363,1,5,0.482,1.852,663.63
dc13e286-5653-4633-a61c-68c7791ac00e,46,41484.89,592.63,106.95,28747.41,13615.98,9038.9,0.483,7911.84,11,11,0,0.892,0,4,0.409,0.91,437.07
8b29f836-6fcb-46bf-b0d2-3c81573d9cf2,36,59009.91,1218.48,344.3,239.72,7642.44,16130.04,0.467,2028.6,2,0,8,0.17,0,2,0.308,1.044,668.54
be52378b-6cb8-4e98-be0b-a9e546183396,37,44764.83,1499.57,331.27,310.36,9765.31,16514.75,0.493,9364.29,9,8,3,0.747,1,1,0.5,0.695,522.53
ad4de6c5-64f7-4aba-8301-3d3e084ee19a,31,61118.83,1797.66,417.19,102.06,1380.59,8642.2,0.345,10357.25,3,4,0,1.071,1,1,0.311,0.754,560.33
6bca2433-c5ae-4821-a700-ee499c37b3bf,34,11901.11,1280.56,358.05,1599.43,766.71,2575.28,0.884,3450.17,4,5,9,0.78,1,2,0.5,0.515,632.2
20fb8f6e-4312-49a5-bf07-1dbda713b7da,38,41322.53,1122.74,323.88,1286.04,134.81,16379.07,0.589,9095.74,12,12,19,0.848,1,4,0.5,1.391,515.19
bd6a459c-6faf-4242-930c-9bc48100a542,18,84443.1,408.65,132.04,39.38,5292.9,38951.76,0.293,8714.6,7,7,0,0.19,0,0,0.5,2.1,540.37
c3dd2b57-cf0f-419d-8a3e-611e7e12fbca,22,34658.65,1210.47,250.13,360.96,2032.14,15446.03,0.328,1407.81,9,7,4,0.636,1,2,0.486,0.581,526.7
b0e1c984-6045-4db3-96d9-b7e277a318ff,42,37923.23,1228.51,284.79,255.59,5938.22,9056.65,0.939,5486.89,7,8,6,1.26,1,1,0.383,1.478,552.66
035149a6-6e7b-4112-9058-9fba21b45c8c,37,41040.77,1455.58,371.74,1964.21,4491.5,10688.37,0.737,8364.37,2,1,6,0.347,1,4,0.464,1.145,693.18
e2563135-2d5b-4f17-81d1-27b3d8d75a04,33,25703.88,916.6,186.69,2425.52,7416.95,6800.03,0.188,1367.0,7,8,11,0.618,1,0,0.318,0.234,541.75
83a0e5a6-678e-4bd8-9b58-db4e161e81bc,35,10000.0,1025.98,325.04,59.66,3338.08,4343.58,0.465,1948.33,9,11,4,0.403,1,0,0.5,0.238,520.05
0a565945-22eb-43e5-90f2-c000e0d9a33d,38,45388.27,608.8,50.0,5815.5,6260.68,19061.7,0.324,11241.93,12,12,1,0.441,1,3,0.5,1.038,469.87
5bc4a82d-b579-49b2-8558-980d54938c7e,30,52717.19,300.0,50.0,29732.5,9189.99,8211.56,0.988,2483.77,3,2,8,0.34,1,2,0.203,3.89,718.93
5b333af2-d106-44af-a6d4-52b024f56f25,27,48949.9,756.6,163.67,315.52,3689.14,3985.74,0.445,10364.44,10,11,5,0.834,1,3,0.293,1.479,490.32
64f8d987-a65a-4cb9-b4c9-32baa951ca95,37,47102.43,571.87,50.0,12083.03,6276.01,8925.31,0.114,964.53,1,0,8,0.596,1,1,0.21,0.391,642.06
246e4600-851c-4b82-abc8-b30190a0a927,25,50860.82,1334.68,263.86,216.88,3865.6,7334.29,0.441,121.3,2,0,6,0.669,1,1,0.147,0.973,653.7
444c7a8f-cc47-44f4-b612-d5f3cfa27b1f,39,70456.83,992.75,279.45,23532.5,9638.23,33494.5,0.355,689.8,7,8,12,0.243,1,4,0.485,1.004,588.29
f0291787-8af2-43c0-945f-a60ba0ef479d,18,46191.08,984.71,247.69,87.48,1477.88,6141.47,0.477,8750.96,11,10,0,0.53,1,1,0.322,1.354,499.42
96164c75-2608-4d8b-b8e6-3c9c055fa866,45,38518.35,806.23,280.21,1797.97,2359.91,3489.89,0.265,11247.69,4,3,14,0.679,1,1,0.383,0.663,618.68
356896fa-1a30-4b32-98fb-8127a2e48bf4,40,44377.49,300.0,152.26,1869.43,9281.15,19958.31,0.084,10269.47,1,2,0,0.638,1,3,0.5,0.253,597.9
18fb6b6a-f9d4-4809-9f17-ce600e6f55a2,38,61586.94,1803.32,472.48,27209.74,4859.54,2662.98,0.141,4700.49,6,5,14,0.262,1,3,0.12,0.27,602.88
811dc946-92e4-4cec-b948-1928f2a36e25,45,78240.54,799.89,215.63,36.97,12651.59,10181.68,0.319,1682.69,4,2,17,0.274,1,3,0.152,1.005,669.13
53582966-983c-424c-9411-e1c2278b833b,52,37437.13,1035.03,262.05,149.23,10306.55,8219.53,0.388,6925.73,5,3,10,0.588,1,5,0.405,0.561,615.5
82d278e3-a714-40f1-ba01-49a8ea0232bd,45,51978.68,618.04,50.0,332.49,7813.98,15466.45,0.843,50.35,1,0,2,0.343,1,4,0.299,2.768,716.17
e585e42a-3525-400a-b69f-ad49729c1b39,18,56767.15,1588.77,327.46,178.48,390.22,9300.53,0.167,13497.85,10,12,0,0.46,1,3,0.402,0.405,465.42
2c6a1a43-9929-4d8c-a7b7-dda23b1843d2,22,30148.44,1257.37,319.38,19490.98,4944.33,7480.34,0.056,2198.91,6,6,0,0.423,1,3,0.321,0.1,537.34
782f0303-872e-426b-ab7a-33a254681e42,29,50408.34,869.45,248.16,332.15,6121.59,5011.38,0.792,4524.91,0,0,3,0.608,1,0,0.189,2.044,700.53
3363ca6b-ca3d-4804-8444-ff7c0972c72d,35,20686.52,1043.11,275.26,17978.32,6893.08,5939.87,0.875,2134.72,9,10,1,1.207,1,1,0.39,0.797,501.44
d9fef03d-1402-444d-9b76-37688ee8496c,40,14618.99,1871.27,423.19,0.12,3297.35,2980.93,0.518,3348.71,9,11,15,0.296,1,4,0.433,0.246,562.07
807d4423-9895-45a7-842a-7a823633fb74,28,57334.93,1170.81,339.57,24767.69,8156.52,24346.12,0.321,4570.89,4,5,2,1.068,1,2,0.5,0.7,547.72
82d08442-d720-4743-81a1-a1f8c4cc1b59,37,42322.51,1127.31,355.95,38.29,3661.92,8797.46,0.784,3611.86,8,7,15,0.408,1,3,0.293,1.546,623.57
17e1b2db-421e-4fb6-b6b1-1073afe852ad,27,54045.61,823.45,252.76,410.51,1264.69,11993.14,0.058,8771.47,6,6,7,0.27,1,1,0.384,0.221,567.94
9c739b66-654a-4b06-b0bf-38f54312f134,29,49642.1,442.17,160.02,99.0,8808.87,34114.47,0.928,6895.3,8,10,10,0.391,1,1,0.5,2.873,606.11
5c7447bb-8a1d-4ce9-8681-fd858b09a1c0,21,30472.0,1135.98,256.03,413.15,4821.9,1876.62,0.513,8735.44,8,7,3,0.265,0,1,0.348,0.726,546.03
89d420a1-b1a6-41cb-8676-5b9d71305de4,26,49094.91,1330.19,386.34,298.48,3318.3,3848.92,0.568,3879.43,0,0,8,0.364,1,1,0.157,1.166,707.75
d6aa41fa-2351-4c8f-81b9-8aa3f30f9b44,21,25337.97,1639.83,417.25,301.18,6047.46,10011.51,0.173,698.5,7,5,1,0.377,1,0,0.423,0.143,553.14
278dd3c5-3a49-4e0f-909d-0c6d7b9200aa,25,77819.45,300.6,100.73,315.69,700.9,10638.65,0.081,12629.66,11,12,6,0.705,1,1,0.299,1.143,454.02
330ee455-964c-4e08-ba55-d4a93c37c246,46,22880.59,749.96,205.76,117.47,1240.74,7833.13,1.0,1266.58,6,5,11,0.574,1,5,0.398,1.8,652.46
e628d8e6-b13d-4186-b1dc-9713fd91d037,26,46084.29,967.7,235.85,8.85,5459.61,2244.93,0.774,5718.51,10,9,0,0.423,1,5,0.173,1.792,549.73
722022dc-7139-49c2-8ec3-c53a659c5087,61,29154.57,1198.61,256.65,332.69,3340.4,11980.29,0.408,1637.3,1,0,14,0.526,0,5,0.467,0.572,661.12
26194df3-a620-4226-a781-2c80d70596e8,40,61408.42,1141.99,281.39,299.07,11287.87,30342.76,0.068,16229.69,2,2,3,0.036,1,2,0.5,0.147,637.61
4b9da7a8-6923-497e-ab72-5ed2c3d297bd,37,43371.37,1151.32,337.17,130.35,9567.17,8103.74,0.657,4260.58,5,7,7,0.232,1,1,0.285,1.039,624.47
9ba24f66-41fb-43d1-a0b8-fb25fe2bfdc7,26,39626.67,1363.24,318.74,454.81,2450.94,10016.24,0.988,9211.63,10,8,2,0.518,1,5,0.485,1.73,574.04
4536dedd-7f1c-4d74-a357-380abf632289,42,67064.03,838.68,254.34,314.92,11486.54,14845.02,0.722,19085.15,10,12,6,0.76,1,1,0.5,1.968,515.68
cb123809-f126-4393-89d8-8d6b30d79791,29,50588.61,1573.66,430.27,38.9,382.69,22617.86,0.13,14274.34,2,1,6,0.725,1,2,0.5,0.269,612.3
27ae65e7-e864-47b5-90bf-234a64e79ef0,36,60332.89,1373.38,328.4,389.12,6077.22,299.67,0.432,9498.83,7,7,14,1.159,1,4,0.162,0.984,545.08
0c767d5c-6891-4054-a5ef-575b639048b0,61,30373.48,1072.07,337.46,113.81,17559.79,9923.92,0.172,8959.46,3,2,19,0.483,1,4,0.5,0.152,651.47
e9ffceef-be00-4322-a5e2-ce58eb1c9c29,34,21903.66,1840.36,442.31,5513.82,8948.62,7144.63,0.917,4310.23,12,12,16,0.308,1,3,0.5,0.553,566.52
e182f015-087c-42dd-a819-5cf41340d895,46,52144.16,1822.57,500.0,215.47,5039.81,9969.57,0.43,2009.98,6,8,9,0.389,1,2,0.23,0.681,582.44
e4c602a5-963b-42c1-a979-0f81554edc4a,28,43623.07,1573.16,415.0,292.7,1575.5,4784.0,0.747,11626.12,3,1,9,0.184,1,1,0.376,1.281,706.19
42b1d1e8-d7ce-4c8b-a7ed-8fad047265ac,35,62528.69,300.0,74.21,196.48,2267.36,7493.52,0.13,8791.96,1,1,14,0.568,1,4,0.26,1.203,658.25
4b3c93c8-23dd-440d-aec9-69642de8a0a4,53,48401.83,1831.58,413.5,26593.68,8390.44,19371.96,0.19,2217.2,6,8,11,0.289,1,1,0.446,0.26,572.69
8bdb6bb2-b90f-4e11-ae49-19f3e6f3d40c,29,54101.51,1517.9,375.06,26012.51,5325.05,1788.14,0.696,12845.13,7,6,6,0.968,0,1,0.27,1.343,540.49
c4be83cc-5d41-4aca-9d09-ae1e468177b0,53,17532.35,2002.56,490.45,323.12,535.13,4942.58,0.969,3284.18,0,0,2,0.948,1,3,0.469,0.558,680.84
7bd808d9-d061-4352-b746-a38869cd4e1d,42,87768.74,1694.99,360.83,392.79,5344.36,13465.51,0.241,20000.0,4,4,20,0.394,1,4,0.381,0.705,645.01
1334ecec-0570-46a6-8019-45ef4ad8b3e5,29,46715.16,1831.34,446.95,55.54,7409.61,6195.55,0.447,11594.55,9,8,7,0.821,1,1,0.381,0.601,524.14
7a68b7c0-403a-4de4-88e1-2ed94fd46e6e,41,63951.74,1551.46,347.67,22937.26,5605.38,16171.4,0.638,6141.49,7,6,1,0.739,1,2,0.349,1.437,565.71
e43027f3-a438-4d26-8280-b801688b3a8e,45,33278.17,1739.48,464.17,6117.67,2342.43,14939.59,0.806,2558.9,0,2,3,0.36,1,3,0.5,0.932,696.58
ad2f871e-c263-444c-98d4-42bc88bb49a0,41,56160.2,1997.65,500.0,147.88,12045.93,17356.08,0.647,12363.59,11,10,7,0.255,0,1,0.5,0.865,521.42
c46778e9-e6a1-47b3-8f79-f2101b1c6bd2,19,23943.1,1286.62,260.31,66.94,1556.69,9440.89,0.078,4118.07,2,1,1,0.241,1,3,0.5,0.1,626.6
046daa89-0b4d-4c89-b6e6-d6e4034714fd,28,59041.36,571.11,228.39,91.08,6878.77,17732.59,0.566,1237.65,1,1,8,0.466,1,1,0.321,2.029,689.28
561e91ab-cab5-41b1-8497-e459fff22096,33,42880.52,1077.02,262.83,353.19,1967.76,14959.21,0.89,2336.62,2,1,10,0.4,1,2,0.403,2.115,718.5
47ac3f34-36f5-486e-bb21-7b2354dcd97d,34,50583.81,1355.98,290.24,1175.72,4427.04,10936.41,0.875,2296.81,2,3,12,0.233,1,3,0.262,1.83,716.63
fb9eb524-a5f9-4721-9082-a013ce8f0f3d,41,63959.48,1229.96,345.38,18.03,6186.87,29612.65,0.606,11316.93,2,3,0,0.4,1,3,0.5,1.545,648.39
f70a2293-0d9d-492c-8f8d-aeea553a9f76,37,25349.19,701.38,153.02,352.54,5699.54,6361.87,0.996,652.2,12,10,2,0.687,1,2,0.277,1.583,530.19
481c86f2-dc05-4418-8cb6-55e331258197,22,36310.17,547.57,132.81,24512.43,3496.13,10017.52,0.107,2262.5,0,1,2,0.456,1,0,0.338,0.333,634.29
fae07c2a-7c04-446d-bf35-83fa4dde0651,39,59146.49,903.53,205.67,429.9,2699.37,15524.93,0.505,9677.13,2,3,14,0.169,1,3,0.426,1.866,696.2
6289d5de-7852-47ca-8c84-a06efe73da71,41,91964.43,1523.1,339.94,124.86,6508.47,14539.07,0.786,3670.95,1,3,6,0.553,1,2,0.198,2.504,682.51
335a3a66-eff8-4342-aaf0-5683b8b62699,41,47238.35,1832.14,494.23,398.77,6076.99,5461.66,0.184,3518.39,12,12,15,1.012,0,2,0.19,0.256,425.76
fa11994e-e97f-4992-bb38-a7a947ce5d0b,46,61822.72,1566.63,377.34,77.76,2954.18,2282.34,1.0,16818.09,8,7,5,0.356,1,3,0.309,2.352,621.9
58a15741-9e56-42ab-bb92-7d0f91629196,43,47860.57,1622.97,333.91,38.54,13074.53,17186.13,0.386,10009.33,9,11,19,0.554,1,4,0.5,0.505,545.87
41675042-8186-472f-b6bf-834be469ffb5,40,88844.91,1167.67,319.47,53.36,10653.09,12850.32,0.383,8179.46,7,8,9,0.541,0,0,0.237,1.194,535.41
c52c3b0e-e2ba-4a97-95e6-46703571edbd,34,15055.57,503.17,65.51,348.5,9285.41,2929.8,0.253,3962.72,12,11,3,0.265,1,1,0.458,0.236,485.22
9158dba6-84ac-41ce-8aa8-14b7c6dadee7,18,51892.42,1017.91,196.81,104.94,3797.01,23868.65,0.183,3896.37,12,10,0,0.264,1,2,0.5,0.517,480.83
b34a3311-3fc7-412a-ad12-70508f76007d,39,17489.12,1096.49,333.75,405.48,1918.76,4953.33,0.599,3090.76,5,7,5,0.692,1,3,0.46,0.549,579.86
fefbd782-548f-43fa-97e3-7cc299ab574a,37,10000.0,1001.18,190.48,349.26,6467.51,485.39,0.458,1105.48,6,5,11,0.585,1,2,0.159,0.221,598.3
fb79052b-2ad9-4d54-9851-9b461265fc5b,38,55949.24,1221.88,189.65,118.86,9604.52,22368.84,0.234,12624.66,0,2,2,0.353,1,2,0.5,0.493,644.71
69f77a96-feba-4c34-a860-3db34b2ea8cb,22,52789.96,1376.57,375.29,17186.6,262.22,6760.56,0.574,5884.82,6,4,3,1.271,1,0,0.24,1.424,553.35
d66d0df8-8564-4115-99e8-73e641e31b9a,24,44303.26,1541.21,370.11,203.05,3661.61,12243.34,0.061,3307.62,7,5,3,0.692,1,2,0.351,0.102,527.52
8f76ba75-6b43-4622-bff4-5c3b47614b3a,46,47876.12,1088.75,261.3,107.04,5606.66,12207.97,0.943,8728.36,7,9,15,0.365,0,5,0.437,2.07,607.01
8f64b9f8-01e8-4cee-8e02-59fa36bec500,35,111965.99,438.5,93.9,26487.14,2284.42,13328.37,0.311,20000.0,5,4,11,0.583,0,2,0.298,4.015,595.72
3b1668c4-f8d1-4ce5-94c3-a438c4d0125d,42,44836.5,1006.85,263.3,176.07,4888.15,2595.38,0.521,7214.6,6,6,14,0.745,1,4,0.219,1.16,597.89
5ccc11fd-a17c-4544-9ed8-aec8ee1baa1a,35,60202.49,1217.48,266.73,6650.93,10591.51,6359.24,0.412,12936.7,10,12,17,0.816,1,3,0.321,0.873,510.48
adc7c8c0-5fdf-43f5-850b-522255b119f3,35,37012.7,1689.12,496.09,349.9,7788.77,1801.37,0.592,4685.99,1,1,15,0.233,1,1,0.175,0.644,719.07
c777fe7d-b4f3-4b60-8cf2-9c6b608d68ab,44,55904.65,972.88,169.41,353.2,4055.27,7704.44,0.806,13340.74,3,2,5,0.7,1,2,0.376,2.537,663.47
eb6de6b6-c041-4dbb-b542-9f12fa7a5204,30,45235.33,1405.02,373.5,28961.77,5587.89,22556.54,0.99,7939.14,7,8,0,0.259,1,3,0.5,1.663,610.2
c5e38c25-613e-4947-92bd-1a6933c519f0,36,41789.63,1316.04,361.12,439.3,2732.19,8401.64,0.341,2460.36,10,12,2,0.634,1,1,0.26,0.623,474.51
3c84a1d1-4179-4648-9292-70dd93134679,30,86377.97,1217.56,266.41,144.1,5638.56,37310.46,0.576,20000.0,3,1,1,0.407,0,3,0.5,2.122,631.88
5da2d42f-6715-410c-a441-b3dae5e5841d,31,73543.7,1572.21,341.87,325.6,8548.05,20194.28,0.493,18462.94,7,8,10,1.173,1,3,0.5,1.15,531.04
9ffa7d3b-d267-4dbd-b07a-8e891eea2849,32,52734.93,935.66,284.77,422.85,5483.09,17576.11,0.999,15249.55,9,8,6,0.729,1,2,0.5,2.617,584.34
790a6213-7e02-4580-ab7f-db557874b4da,37,10000.0,969.93,192.94,14.41,8348.79,781.74,0.818,1707.03,11,9,16,0.121,1,2,0.249,0.367,602.27
f8dbdd02-c1dd-4105-a399-9265d2afc77c,30,42779.82,1195.24,268.48,25930.03,4184.67,5878.07,0.427,8672.42,3,5,5,0.555,1,2,0.34,0.84,608.77
